start time,finish time,time diff,file size,transmitted,block size,transfer speed (b/s),write to file,transfer complete
1693344352.002203,1693344358.162501,6.160298109054565,317000,317000,512,51458,True,True
1693344358.2111268,1693344361.2519698,3.0408430099487305,317000,317000,1024,104247,True,True
1693344361.3035243,1693344362.798348,1.494823694229126,317000,317000,2048,212065,True,True
1693344362.8425562,1693344369.032834,6.190277814865112,318000,318000,512,51370,False,True
1693344369.1012702,1693344372.1333559,3.032085657119751,318000,318000,1024,104878,False,True
1693344372.1819065,1693344373.7018936,1.5199871063232422,318000,318000,2048,209212,False,True
1693344373.7371888,1693344379.9168189,6.1796300411224365,318000,318000,512,51459,True,True
1693344379.9896004,1693344383.023277,3.0336766242980957,318000,318000,1024,104823,True,True
1693344383.0802464,1693344384.5882359,1.5079894065856934,318000,318000,2048,210876,True,True
1693344384.6269765,1693344390.8246994,6.197722911834717,319000,319000,512,51470,False,True
1693344390.8804934,1693344393.943017,3.062523603439331,319000,319000,1024,104162,False,True
1693344394.0289357,1693344395.4979155,1.468979835510254,319000,319000,2048,217157,False,True
1693344395.5670385,1693344401.7392232,6.172184705734253,319000,319000,512,51683,True,True
1693344401.8219543,1693344404.8563092,3.0343549251556396,319000,319000,1024,105129,True,True
1693344404.9139922,1693344406.43232,1.5183279514312744,319000,319000,2048,210099,True,True
1693344406.471641,1693344412.6679096,6.196268558502197,320000,320000,512,51643,False,True
1693344412.7269373,1693344415.8042736,3.077336311340332,320000,320000,1024,103986,False,True
1693344415.8681152,1693344417.383038,1.514922857284546,320000,320000,2048,211231,False,True
1693344417.421049,1693344423.6278129,6.206763744354248,320000,320000,512,51556,True,True
1693344423.6777523,1693344426.7535465,3.075794219970703,320000,320000,1024,104038,True,True
1693344426.819438,1693344428.3357975,1.516359567642212,320000,320000,2048,211031,True,True
1693344428.3765216,1693344434.5977616,6.221240043640137,321000,321000,512,51597,False,True
1693344434.6336522,1693344437.7297535,3.0961012840270996,321000,321000,1024,103678,False,True
1693344437.7858417,1693344439.3148463,1.5290045738220215,321000,321000,2048,209940,False,True
1693344439.350283,1693344445.5780013,6.227718353271484,321000,321000,512,51543,True,True
1693344445.6164403,1693344448.7154388,3.098998546600342,321000,321000,1024,103581,True,True
1693344448.7642014,1693344450.293611,1.529409646987915,321000,321000,2048,209884,True,True
1693344450.3336546,1693344456.5755877,6.241933107376099,322000,322000,512,51586,False,True
1693344456.6191592,1693344459.725414,3.106254816055298,322000,322000,1024,103661,False,True
1693344459.7663484,1693344461.316316,1.5499675273895264,322000,322000,2048,207746,False,True
1693344461.3479464,1693344467.5911682,6.243221759796143,322000,322000,512,51575,True,True
1693344467.6484509,1693344470.7454064,3.0969555377960205,322000,322000,1024,103973,True,True
1693344470.791743,1693344472.3197927,1.5280497074127197,322000,322000,2048,210726,True,True
1693344472.373902,1693344478.6346695,6.260767459869385,323000,323000,512,51591,False,True
1693344478.6854887,1693344481.794762,3.1092731952667236,323000,323000,1024,103882,False,True
1693344481.835938,1693344483.3844926,1.5485546588897705,323000,323000,2048,208581,False,True
1693344483.4195795,1693344489.685357,6.265777587890625,323000,323000,512,51549,True,True
1693344489.738538,1693344492.845594,3.107055902481079,323000,323000,1024,103956,True,True
1693344492.8984978,1693344494.4200675,1.5215697288513184,323000,323000,2048,212280,True,True
1693344494.4712222,1693344500.7565062,6.285284042358398,324000,324000,512,51548,False,True
1693344500.8241708,1693344503.9262166,3.102045774459839,324000,324000,1024,104447,False,True
1693344503.9705145,1693344505.5211658,1.5506513118743896,324000,324000,2048,208944,False,True
1693344505.5555875,1693344511.8451617,6.289574146270752,324000,324000,512,51513,True,True
1693344511.9064372,1693344515.0100505,3.1036133766174316,324000,324000,1024,104394,True,True
1693344515.0894716,1693344516.6086407,1.5191690921783447,324000,324000,2048,213274,True,True
1693344516.654755,1693344522.9585314,6.303776264190674,325000,325000,512,51556,False,True
1693344523.0160758,1693344526.134731,3.118655204772949,325000,325000,1024,104211,False,True
1693344526.1870582,1693344527.7318976,1.5448393821716309,325000,325000,2048,210377,False,True
1693344527.7673314,1693344534.0768924,6.309561014175415,325000,325000,512,51509,True,True
1693344534.1238148,1693344537.2560327,3.1322178840637207,325000,325000,1024,103760,True,True
1693344537.3123252,1693344538.8531175,1.5407922267913818,325000,325000,2048,210930,True,True
1693344538.8868985,1693344545.2099774,6.323078870773315,326000,326000,512,51557,False,True
1693344545.264876,1693344548.405941,3.1410651206970215,326000,326000,1024,103786,False,True
1693344548.4550881,1693344550.0105174,1.555429220199585,326000,326000,2048,209588,False,True
1693344550.0890875,1693344556.369199,6.28011155128479,326000,326000,512,51909,True,True
1693344556.4420223,1693344559.5602841,3.1182618141174316,326000,326000,1024,104545,True,True
1693344559.600596,1693344561.1715627,1.5709667205810547,326000,326000,2048,207515,True,True
1693344561.2330427,1693344567.556121,6.323078393936157,327000,327000,512,51715,False,True
1693344567.5996761,1693344570.7590146,3.1593384742736816,327000,327000,1024,103502,False,True
1693344570.8465295,1693344572.3561413,1.5096118450164795,327000,327000,2048,216611,False,True
1693344572.402854,1693344578.7497234,6.346869468688965,327000,327000,512,51521,True,True
1693344578.802069,1693344581.9474583,3.1453893184661865,327000,327000,1024,103961,True,True
1693344581.986536,1693344583.5438569,1.5573208332061768,327000,327000,2048,209976,True,True
1693344583.6252718,1693344589.9532356,6.327963829040527,328000,328000,512,51833,False,True
1693344589.9999194,1693344593.1647677,3.1648483276367188,328000,328000,1024,103638,False,True
1693344593.2416365,1693344594.7705262,1.5288896560668945,328000,328000,2048,214534,False,True
1693344594.8131473,1693344601.1813486,6.36820125579834,328000,328000,512,51505,True,True
1693344601.2706025,1693344604.4026527,3.1320502758026123,328000,328000,1024,104723,True,True
1693344604.4589648,1693344606.0127761,1.5538113117218018,328000,328000,2048,211093,True,True
1693344606.0975716,1693344612.4437418,6.34617018699646,329000,329000,512,51842,False,True
1693344612.4850755,1693344615.6531458,3.1680703163146973,329000,329000,1024,103848,False,True
1693344615.735121,1693344617.2839494,1.548828363418579,329000,329000,2048,212418,False,True
1693344617.3191426,1693344623.7013369,6.38219428062439,329000,329000,512,51549,True,True
1693344623.773715,1693344626.9180644,3.1443493366241455,329000,329000,1024,104632,True,True
1693344626.9706748,1693344628.532257,1.561582326889038,329000,329000,2048,210683,True,True
1693344628.6065907,1693344634.9774551,6.370864391326904,330000,330000,512,51798,False,True
1693344635.0702305,1693344638.2109835,3.1407530307769775,330000,330000,1024,105070,False,True
1693344638.2626076,1693344639.837314,1.5747063159942627,330000,330000,2048,209562,False,True
1693344639.898049,1693344646.273123,6.3750739097595215,330000,330000,512,51764,True,True
1693344646.3514552,1693344649.511481,3.1600258350372314,330000,330000,1024,104429,True,True
1693344649.595475,1693344651.1342044,1.5387294292449951,330000,330000,2048,214462,True,True
1693344651.1720438,1693344657.597981,6.425937175750732,331000,331000,512,51509,False,True
1693344657.6368775,1693344660.8377826,3.2009050846099854,331000,331000,1024,103408,False,True
1693344660.882635,1693344662.4528518,1.5702166557312012,331000,331000,2048,210798,False,True
1693344662.5196528,1693344668.9285917,6.408938884735107,331000,331000,512,51646,True,True
1693344668.9895325,1693344672.1719894,3.1824569702148438,331000,331000,1024,104007,True,True
1693344672.2299733,1693344673.7901688,1.5601954460144043,331000,331000,2048,212152,True,True
1693344673.8628182,1693344680.2842488,6.421430587768555,332000,332000,512,51701,False,True
1693344680.3355374,1693344683.5277808,3.1922433376312256,332000,332000,1024,104002,False,True
1693344683.5802453,1693344685.1508079,1.5705626010894775,332000,332000,2048,211389,False,True
1693344685.22319,1693344691.6515908,6.428400754928589,332000,332000,512,51645,True,True
1693344691.7092414,1693344694.90439,3.1951487064361572,332000,332000,1024,103907,True,True
1693344694.961884,1693344696.5394876,1.5776035785675049,332000,332000,2048,210445,True,True
1693344696.5998423,1693344703.0342374,6.43439507484436,333000,333000,512,51753,False,True
1693344703.0865278,1693344706.3036554,3.217127561569214,333000,333000,1024,103508,False,True
1693344706.341227,1693344707.927783,1.5865559577941895,333000,333000,2048,209888,False,True
1693344707.9721313,1693344714.4393592,6.467227935791016,333000,333000,512,51490,True,True
1693344714.4893343,1693344717.6993454,3.2100110054016113,333000,333000,1024,103737,True,True
1693344717.7502372,1693344719.323024,1.572786808013916,333000,333000,2048,211726,True,True
1693344719.389476,1693344725.8592553,6.4697792530059814,334000,334000,512,51624,False,True
1693344725.9452255,1693344729.1262689,3.1810433864593506,334000,334000,1024,104996,False,True
1693344729.1879206,1693344730.7787433,1.590822696685791,334000,334000,2048,209954,False,True
1693344730.8188431,1693344737.302304,6.483460903167725,334000,334000,512,51515,True,True
1693344737.3675745,1693344740.5688505,3.2012760639190674,334000,334000,1024,104333,True,True
1693344740.6160061,1693344742.2167351,1.600728988647461,334000,334000,2048,208654,True,True
1693344742.2600968,1693344748.754105,6.494008302688599,335000,335000,512,51586,False,True
1693344748.8203738,1693344752.0403116,3.219937801361084,335000,335000,1024,104039,False,True
1693344752.1027322,1693344753.6813304,1.5785982608795166,335000,335000,2048,212213,False,True
1693344753.736431,1693344760.2314973,6.495066404342651,335000,335000,512,51577,True,True
1693344760.2931623,1693344763.5111985,3.21803617477417,335000,335000,1024,104100,True,True
1693344763.5580091,1693344765.151978,1.5939688682556152,335000,335000,2048,210167,True,True
1693344765.1993978,1693344771.719722,6.520324230194092,336000,336000,512,51531,False,True
1693344771.7664034,1693344775.0142927,3.247889280319214,336000,336000,1024,103451,False,True
